model_key,model_label,vehicle_id,plate_no,price_manwon,year,month,mileage_km,region,trim,trim_detail,sell_type,record_available,accident_free,accident_summary,accident_my_count,accident_other_count,accident_count,accident_my_cost_won,accident_other_cost_won,owner_change_count,plate_change_count,total_loss_count,flood_total_count,flood_part_count,theft_count,past_rental_count,past_business_count,past_government_count,past_commercial_use,inspection_available,insp_leak,insp_corrosion,insp_tire,insp_repair_notes,insp_repair_penalty,insp_worst_rank,insp_worst_status,insp_unclassified,insp_diagnostics,battery_pack_damage,repair_source,insp_mileage,insp_waterlog,insp_recall,insp_recall_types,insp_comments,insp_tuning,insp_usage_change,insp_serious,insp_vin,insp_accident_flag,insp_simple_repair,insp_needs_repair,accident_lines,accident_type_verdict,use_history,record_fields_null,first_registration_date,flood_or_total_loss,rental_or_commercial,one_owner,encar_diagnosed,encar_check,direct_inspected,page_available,repair_grade_source,page_repair_notes,page_repair_penalty,page_worst_rank,page_worst_status,page_unmatched_parts,page_status_unknown,page_ranks_read,page_mileage_gauge,page_mileage,page_vin_state,page_tuning,page_special_history,page_usage_change,page_recall,page_recall_done,page_accident_history,page_simple_repair,page_first_registration,page_inspection_valid,page_inspector_note,page_js_suspect,page_detail_bad,page_detail_unknown,page_ev_hv_bad,page_ev_hv_unknown,page_ev_hv_checked,page_parse_note,page_is_image,seller_option_claims,seller_text_len,photo_count,has_underbody_photo,description_len,seizing_count,pledge_count,first_advertised,days_on_market,re_registered,lease_rent_info,insurance_not_joined,loan_count,first_seen,last_seen,price_first_manwon,price_prev_manwon,price_change_manwon,origin_price_manwon,warranty,view_count,subscribe_count,inspection_summary,photo_url,listing_url,detail_fetched,collected_at
ix_xdrive50,BMW iX,42673626,65너2753,6550,2023,8,90300,경남,xDrive50 스포츠 플러스,,일반,True,False,,4,2,6,6391056,1599567,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,True,True,,"2026-08-13 내차 피해 | 2026-08-13 내차 피해 | 2026-05-13 내차 피해 보험금 5,260,000원 (부품 3,967,700원, 공임 534,508원, 도장 735,429원) | 2025-11-24 내차 피해 보험금 1,015,000원 (공임 545,080원, 도장 608,339원) | 2025-11-24 타차 가해 보험금 1,194,285원 (부품 218,100원, 공임 235,380원, 도장 542,349원) | 2025-10-03 타차 가해 보험금 660,000원 (부품 87,400원, 공임 210,330원, 도장 306,008원)",검증됨 (내차 4건 / 타차 2건 일치),2 | 1,flood_part_count,2023-08-29,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,있음,있음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,2830,26,False,3147,0,0,2026-09-04T12:51:41,22,False,,,0,2026-09-04,2026-09-25,6550,,0,14990,BPS,44,2,,https://ci.encar.com/carpicture07/pic4267/42673626_,http://www.encar.com/dc/dc_cardetailview.do?carid=42673626,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42655787,328어3874,11600,2025,10,4913,경남,xDrive60 M 스포츠 프로,,일반,True,True,,0,0,0,0,0,1,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2025-10-16,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,2802,13,False,3120,0,0,2026-09-02T12:16:22,24,False,,,0,2026-09-02,2026-09-25,11600,,0,15380,BMW,27,1,,https://ci.encar.com/carpicture05/pic4265/42655787_,http://www.encar.com/dc/dc_cardetailview.do?carid=42655787,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42623160,11러3762,7290,2022,11,104449,경기,xDrive50 스포츠 플러스,,일반,True,False,,2,0,2,11544770,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,104444,False,True,"1, 이행","FRP등 비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 또는 상품화하는 과정에 부분적인 판금, 도색은 있을 수 있습니다/ 정비이력 1건 있음, 확인요망 /",,,,WBY21CF08PCL66858,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2025-04-17 내차 피해 보험금 760,000원 (부품 1,486,080원, 공임 291,930원, 도장 482,160원) | 2023-05-19 내차 피해 보험금 9,700,000원 (부품 8,595,600원, 공임 689,000원)",검증됨 (내차 2건 / 타차 0건 일치),2 | 1,flood_part_count,2022년 11월 28일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,104444,양호,없음,없음,없음,해당,이행,없음,없음,2022년 11월 28일,2022년 11월 28일 ~ 2026년 11월 27일,성능 · 상태점검자,True,,냉각수누수(txt_state 에 on/active 가 없음 (판정 불가)),,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",739,41,False,837,0,0,2026-08-28T11:33:19,29,False,,,0,2026-08-30,2026-09-25,7490,7390,-200,14440,보험사,735,7,,https://ci.encar.com/carpicture02/pic4262/42623160_,http://www.encar.com/dc/dc_cardetailview.do?carid=42623160,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42468071,10모4788,9300,2024,8,42115,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,8676211,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,42096,False,True,"1, 이행","비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. / 내차피해1회 (8,676,211원) / 정비이력 있음 ",,,,WBY21CF07RCS18736,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2026-03-30 내차 피해(부분) 보험금 10,337,789원 (부품 7,984,846원, 공임 288,933원, 도장 402,432원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2024년 08월 08일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,42096,양호,없음,없음,없음,해당,이행,없음,없음,2024년 08월 08일,2024년 08월 08일 ~ 2028년 08월 07일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",1885,36,False,2013,0,0,2026-07-31T18:10:29,57,False,,,0,2026-08-30,2026-09-25,9600,9600,-300,15200,신한손보,2309,9,,https://ci.encar.com/carpicture06/pic4246/42468071_,http://www.encar.com/dc/dc_cardetailview.do?carid=42468071,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42423782,10노0910,8200,2023,3,68584,경기,xDrive50 스포츠 플러스,,일반,True,False,,1,1,2,663000,0,1,1,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. / 사고이력 최신화 전 / 정비이력 있음",타이어,,,,,,,,,68543,False,True,"1, 이행","비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. / 사고이력 최신화 전 / 정비이력 있음 ",,,,WBY21CF0XPCL97898,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2026-03-05 내차 피해(부분) 보험금 663,000원 | 2026-03-05 타차 가해",검증됨 (내차 1건 / 타차 1건 일치),2 | 2 | 1 | 1,flood_part_count,2023년 03월 30일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,68543,양호,없음,없음,없음,해당,이행,없음,없음,2023년 03월 30일,2023년 03월 30일 ~ 2027년 03월 29일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",1897,35,False,2025,0,0,2026-07-24T14:25:46,64,False,,,0,2026-08-30,2026-09-25,8300,8300,-100,14440,신한,3685,13,,https://ci.encar.com/carpicture02/pic4242/42423782_,http://www.encar.com/dc/dc_cardetailview.do?carid=42423782,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42777551,61라8417,7990,2023,10,30088,경기,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2023-10-26,False,False,True,True,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,564,38,False,632,0,0,2026-09-23T15:14:25,3,False,,,0,2026-09-23,2026-09-25,7999,7999,-9,14990,,257,3,,https://ci.encar.com/carpicture07/pic4277/42777551_,http://www.encar.com/dc/dc_cardetailview.do?carid=42777551,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42742798,32가4333,8100,2025,10,21187,인천,xDrive45 M 스포츠,,일반,True,True,,0,0,0,0,0,2,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"A(흠집)U(요철)T(손상) 보증제외.  비금속 또는 탈부착 가능부품은 점검사항에서 제외되며, 중고차 특성상 부분적인 부식 판금 도색은 있을 수 있습니다.팬더브라켓충격.(DB손해보험 접수.1811-8769)",타이어,"후드 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 프론트펜더(좌) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 프론트펜더(우) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 도어(좌) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 라디에이터서포트 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 쿼터패널(좌) 판금/용접(W) — 외판 2랭크, 절단·용접 시에만 사고로 표기됨",13.0,외판2,W,,,,,21188,False,False,,"A(흠집)U(요철)T(손상) 보증제외.  비금속 또는 탈부착 가능부품은 점검사항에서 제외되며, 중고차 특성상 부분적인 부식 판금 도색은 있을 수 있습니다.팬더브라켓충격.(DB손해보험 접수.1811-8769)",,,,WBY41CF02TCV85379,False,True,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2025년 10월 01일,False,False,False,False,False,False,True,성능기록부,"후드 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 프론트펜더(좌) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 프론트펜더(우) 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 도어(좌) 판금/용접(W) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 라디에이터서포트 교환(X) — 외판 1랭크, 구조 영향 없음 (볼트 체결 부품, 법적으로 무사고 표기 가능) | 쿼터패널(좌) 판금/용접(W) — 외판 2랭크, 절단·용접 시에만 사고로 표기됨",13.0,외판2,W,,,5,양호,21188,양호,없음,없음,없음,해당없음,,없음,있음,2025년 10월 01일,2025년 10월 01일 ~ 2030년 09월 30일,성능 · 상태점검자,False,,,,,3,script 의 부위별 손상표에서 읽음 (data (script #6)),False,,2948,35,False,3116,0,0,2026-09-16T11:53:59,10,False,,,0,2026-09-18,2026-09-25,8150,8150,-50,12480,,1840,10,,https://ci.encar.com/carpicture04/pic4274/42742798_,http://www.encar.com/dc/dc_cardetailview.do?carid=42742798,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42704178,108무8105,11511,2026,3,3454,인천,xDrive45 M 스포츠,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2026-03-26,False,True,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,422,22,False,508,,,2026-09-10T13:50:53,16,False,"{'residualMonth': 55, 'monthlyFee': 139, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-12,2026-09-25,11511,,0,12480,BMW,188,1,,https://ci.encar.com/carpicture10/pic4270/42704178_,http://www.encar.com/dc/dc_cardetailview.do?carid=42704178,True,2026-09-26T09:24:01
ix_xdrive50,BMW iX,42667045,64수4286,7880,2022,10,72659,서울,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,72596,False,False,,,,,,WBY21CF04NCK55401,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2022년 10월 14일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,72596,양호,없음,없음,없음,해당없음,,없음,없음,2022년 10월 14일,2022년 10월 14일 ~ 2026년 10월 13일,성능 · 상태점검자,True,,연료누출(txt_state 에 on/active 가 없음 (판정 불가)),,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",399,26,False,466,0,0,2026-09-03T16:10:56,23,False,,,0,2026-09-04,2026-09-25,7880,,0,14440,BMW 공식서비스,145,3,,https://ci.encar.com/carpicture06/pic4266/42667045_,http://www.encar.com/dc/dc_cardetailview.do?carid=42667045,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42655772,34보3700,10300,2026,3,9220,서울,xDrive45 M 스포츠,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금, 도색, 부식은 있을 수 있습니다.",타이어,,,,,,,,,9219,False,False,,"비금속 또는 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금, 도색, 부식은 있을 수 있습니다.",,,,WBY41CF07TCW93335,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2026년 03월 26일,False,False,True,True,False,True,True,,,0.0,,,,,5,양호,9219,양호,없음,없음,없음,해당없음,,없음,없음,2026년 03월 26일,2026년 03월 26일 ~ 2031년 03월 25일,성능 · 상태점검자,True,,"냉각수누수(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,2134,36,True,2257,0,0,2026-09-03T15:47:40,23,False,,,0,2026-09-04,2026-09-25,10300,,0,12480,,195,0,,https://ci.encar.com/carpicture05/pic4265/42655772_,http://www.encar.com/dc/dc_cardetailview.do?carid=42655772,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42695686,01너3002,8150,2023,7,40528,대구,xDrive50 스포츠 플러스,,일반,True,False,,1,2,3,4437520,6247250,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"FRP 또는 비금속 탈부착 가능 부품은 점검사항에서 제외되며, 중고차 특성상 부분적인 부식 판금 도색은 있을 수 있습니다. 기능상 영향없는 감각적손해(냄새,진동,소음등)보증제외.간헐적 미션충격이 있을시 보증제외.",타이어,,,,,,,,,40507,False,True,"1, 이행","FRP 또는 비금속 탈부착 가능 부품은 점검사항에서 제외되며, 중고차 특성상 부분적인 부식 판금 도색은 있을 수 있습니다. 기능상 영향없는 감각적손해(냄새,진동,소음등)보증제외.간헐적 미션충격이 있을시 보증제외.",,,,WBY21CF02PCM98465,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2024-05-12 타차 가해 보험금 3,455,100원 (부품 3,100,320원, 공임 358,340원, 도장 806,650원) | 2023-09-23 내차 피해 보험금 2,156,000원 (부품 3,546,640원, 공임 258,330원, 도장 632,550원) | 2023-09-23 타차 가해 보험금 1,942,620원 (부품 960,880원, 공임 348,000원, 도장 673,060원)",검증됨 (내차 1건 / 타차 2건 일치),2 | 1,flood_part_count,2023년 07월 31일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,40507,양호,없음,없음,없음,해당,이행,없음,없음,2023년 07월 31일,2023년 07월 31일 ~ 2027년 07월 30일,성능 · 상태점검자,True,,"변속기(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1255,37,True,1360,0,0,2026-09-08T16:46:18,18,False,,,0,2026-09-10,2026-09-25,8200,8200,-50,14990,,1819,8,,https://ci.encar.com/carpicture09/pic4269/42695686_,http://www.encar.com/dc/dc_cardetailview.do?carid=42695686,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42570391,17러5772,7950,2023,8,65913,인천,xDrive50 스포츠 플러스,,일반,True,False,,1,1,2,1278161,184893,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,65911,False,True,"1, 이행","전기 부품 품목 보증확인요,",,,,WBY21CF07PCM62674,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2026-06-23 타차 가해 보험금 184,893원 | 2023-12-31 내차 피해(부분) 보험금 1,642,091원 (부품 222,500원, 공임 307,817원, 도장 747,844원)",검증됨 (내차 1건 / 타차 1건 일치),2 | 1,flood_part_count,2023년 08월 04일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,65911,양호,없음,없음,없음,해당,이행,없음,없음,2023년 08월 04일,2023년 08월 04일 ~ 2027년 08월 03일,성능 · 상태점검자,True,,"변속기(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,360,34,False,419,0,0,2026-08-19T13:45:10,38,False,,,0,2026-08-30,2026-09-25,7950,,0,14990,,1125,4,,https://ci.encar.com/carpicture07/pic4257/42570391_,http://www.encar.com/dc/dc_cardetailview.do?carid=42570391,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42522325,48러2881,7620,2026,7,1125,서울,xDrive45 M 스포츠,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2026-07-31,False,True,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,81,21,False,125,,,2026-08-10T18:43:46,47,False,"{'residualMonth': 60, 'monthlyFee': 127, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-25,7620,,0,12680,,4062,23,,https://ci.encar.com/carpicture02/pic4252/42522325_,http://www.encar.com/dc/dc_cardetailview.do?carid=42522325,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42365080,30더0993,10300,2024,12,12061,경기,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,1,1,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,12061,False,False,,,,,,WBY21CF07RCS04593,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,3 | 2 | 1 | 1,flood_part_count,2024년 12월 11일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,12061,양호,없음,없음,없음,해당없음,,없음,없음,2024년 12월 11일,2024년 12월 11일 ~ 2026년 12월 10일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1439,26,False,1565,0,0,2026-07-14T09:35:18,74,False,,,1,2026-08-30,2026-09-25,10300,,0,15200,(주)BMW코리아,1872,22,,https://ci.encar.com/carpicture06/pic4236/42365080_,http://www.encar.com/dc/dc_cardetailview.do?carid=42365080,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42240238,23로7209,8140,2026,6,524,서울,xDrive45 M 스포츠,,리스,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,,,,False,True,,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,389,25,False,455,,,2026-08-26T15:28:45,31,False,"{'residualMonth': 57, 'monthlyFee': 139, 'advancePrice': None, 'depositPrice': None}",,,2026-08-30,2026-09-25,8140,,0,12610,bmw코리아,74,0,,https://ci.encar.com/carpicture04/pic4224/42240238_,http://www.encar.com/dc/dc_cardetailview.do?carid=42240238,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42482603,354주4191,8850,2023,12,19153,부산,xDrive50 스포츠 플러스,,일반,True,True,,0,0,0,0,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,19163,False,True,"1, 이행","비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. 기능상 영향없는 감각적 손해(소음/진동/냄새/외관/작동감각 등) 보증제외.",,,,WBY21CF09PCL53939,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2023년 12월 23일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,19163,양호,없음,없음,없음,해당,이행,없음,없음,2023년 12월 23일,2024년 02월 23일 ~ 2028년 02월 22일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",2399,26,False,2567,0,0,2026-08-04T11:11:29,53,False,,,0,2026-08-30,2026-09-25,8850,,0,14990,BMW코리아,3660,37,,https://ci.encar.com/carpicture08/pic4248/42482603_,http://www.encar.com/dc/dc_cardetailview.do?carid=42482603,True,2026-09-26T09:24:02
ix_xdrive50,BMW iX,42669872,257무7768,10600,2024,5,25415,광주,xDrive M60,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,25415,False,False,,,,,,WBY31CF02RCR06163,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2024년 05월 27일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,25415,양호,없음,없음,없음,해당없음,,없음,없음,2024년 05월 27일,2024년 05월 27일 ~ 2028년 05월 26일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1866,26,False,1996,0,0,2026-09-23T10:59:09,3,False,"{'residualMonth': 60, 'monthlyFee': 21, 'advancePrice': None, 'depositPrice': None}",202501~202505,0,2026-09-04,2026-09-25,10700,10700,-100,16390,BMW KOREA,699,5,,https://ci.encar.com/carpicture06/pic4266/42669872_,http://www.encar.com/dc/dc_cardetailview.do?carid=42669872,True,2026-09-26T09:24:03
ix_xdrive50,BMW iX,42706772,29보1350,3250,2023,10,72550,경기,xDrive50 스포츠 플러스,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2023-10-31,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,780,17,False,874,,,2026-09-09T20:36:52,17,False,"{'residualMonth': 26, 'monthlyFee': 110, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-10,2026-09-25,3250,,0,14990,,17,0,,https://ci.encar.com/carpicture10/pic4270/42706772_,http://www.encar.com/dc/dc_cardetailview.do?carid=42706772,True,2026-09-26T09:24:03
